Date,"Depth (m)","Temperature (C)"
"2015/10/01 00:00",-0,28.87
"2015/10/01 00:00",-0.24,28.87
"2015/10/01 00:00",-0.48,28.87
"2015/10/01 00:00",-0.72,28.87
"2015/10/01 00:00",-0.96,28.87
"2015/10/01 00:00",-1.2,28.87
"2015/10/01 00:00",-1.44,28.87
"2015/10/01 00:00",-1.68,28.87
"2015/10/01 00:00",-1.92,28.87
"2015/10/01 00:00",-2.16,28.87
"2015/10/01 00:00",-2.4,28.87
"2015/10/01 00:00",-2.64,28.87
"2015/10/01 00:00",-2.88,28.87
"2015/10/01 00:00",-3.12,28.87
"2015/10/01 00:00",-3.36,28.87
"2015/10/01 00:00",-3.6,28.87
"2015/10/01 00:00",-3.84,28.87
"2015/10/01 00:00",-4.08,28.87
"2015/10/01 00:00",-4.32,28.87
"2015/10/01 00:00",-4.56,28.87
"2015/10/01 00:00",-4.8,28.87
"2015/10/01 00:00",-5.04,28.87
"2015/10/01 00:00",-5.28,28.87
"2015/10/01 00:00",-5.52,28.87
"2015/10/01 00:00",-5.76,28.87
"2015/10/01 00:00",-6,28.87
"2015/10/01 00:00",-6.24,28.87
"2015/10/01 00:00",-6.48,28.87
"2015/10/01 00:00",-6.72,28.87
"2015/10/01 00:00",-6.96,28.87
"2015/10/01 00:00",-7.2,28.87
"2015/10/01 00:00",-7.44,28.87
"2015/10/01 00:00",-7.68,28.87
"2015/10/01 00:00",-7.92,28.87
"2015/10/01 00:00",-8.16,28.87
"2015/10/01 00:00",-8.4,28.87
"2015/10/01 00:00",-8.64,28.87
"2015/10/01 00:00",-8.88,28.87
"2015/10/01 00:00",-9.12,28.87
"2015/10/01 00:00",-9.36,28.87
"2015/10/01 00:00",-9.6,28.87
"2015/10/01 00:00",-9.84,28.87
"2015/10/01 00:00",-10.08,28.87
"2015/10/01 00:00",-10.32,28.87
"2015/10/01 00:00",-10.56,28.87
"2015/10/01 00:00",-10.8,28.87
"2015/10/01 00:00",-11.04,28.87
"2015/10/01 00:00",-11.28,28.87
"2015/10/01 00:00",-11.52,28.87
"2015/10/01 00:00",-11.76,28.87
"2015/10/01 00:00",-12,28.87
"2015/10/01 12:00",-0,28.98
"2015/10/01 12:00",-0.24,28.98
"2015/10/01 12:00",-0.48,28.98
"2015/10/01 12:00",-0.72,28.98
"2015/10/01 12:00",-0.96,28.98
"2015/10/01 12:00",-1.2,28.98
"2015/10/01 12:00",-1.44,28.98
"2015/10/01 12:00",-1.68,28.98
"2015/10/01 12:00",-1.92,28.98
"2015/10/01 12:00",-2.16,28.98
"2015/10/01 12:00",-2.4,28.98
"2015/10/01 12:00",-2.64,28.98
"2015/10/01 12:00",-2.88,28.98
"2015/10/01 12:00",-3.12,28.98
"2015/10/01 12:00",-3.36,28.98
"2015/10/01 12:00",-3.6,28.98
"2015/10/01 12:00",-3.84,28.98
"2015/10/01 12:00",-4.08,28.98
"2015/10/01 12:00",-4.32,28.98
"2015/10/01 12:00",-4.56,28.98
"2015/10/01 12:00",-4.8,28.98
"2015/10/01 12:00",-5.04,28.98
"2015/10/01 12:00",-5.28,28.98
"2015/10/01 12:00",-5.52,28.98
"2015/10/01 12:00",-5.76,28.98
"2015/10/01 12:00",-6,28.98
"2015/10/01 12:00",-6.24,28.98
"2015/10/01 12:00",-6.48,28.98
"2015/10/01 12:00",-6.72,28.98
"2015/10/01 12:00",-6.96,28.98
"2015/10/01 12:00",-7.2,28.98
"2015/10/01 12:00",-7.44,28.98
"2015/10/01 12:00",-7.68,28.98
"2015/10/01 12:00",-7.92,28.98
"2015/10/01 12:00",-8.16,28.98
"2015/10/01 12:00",-8.4,28.98
"2015/10/01 12:00",-8.64,28.98
"2015/10/01 12:00",-8.88,28.98
"2015/10/01 12:00",-9.12,28.98
"2015/10/01 12:00",-9.36,28.98
"2015/10/01 12:00",-9.6,28.98
"2015/10/01 12:00",-9.84,28.98
"2015/10/01 12:00",-10.08,28.98
"2015/10/01 12:00",-10.32,28.98
"2015/10/01 12:00",-10.56,28.98
"2015/10/01 12:00",-10.8,28.98
"2015/10/01 12:00",-11.04,28.98
"2015/10/01 12:00",-11.28,28.98
"2015/10/01 12:00",-11.52,28.98
"2015/10/01 12:00",-11.76,28.98
"2015/10/01 12:00",-12,28.74
"2015/10/02 00:00",-0,28.88
"2015/10/02 00:00",-0.24,28.88
"2015/10/02 00:00",-0.48,28.88
"2015/10/02 00:00",-0.72,28.88
"2015/10/02 00:00",-0.96,28.88
"2015/10/02 00:00",-1.2,28.88
"2015/10/02 00:00",-1.44,28.88
"2015/10/02 00:00",-1.68,28.88
"2015/10/02 00:00",-1.92,28.88
"2015/10/02 00:00",-2.16,28.88
"2015/10/02 00:00",-2.4,28.88
"2015/10/02 00:00",-2.64,28.88
"2015/10/02 00:00",-2.88,28.88
"2015/10/02 00:00",-3.12,28.88
"2015/10/02 00:00",-3.36,28.88
"2015/10/02 00:00",-3.6,28.88
"2015/10/02 00:00",-3.84,28.88
"2015/10/02 00:00",-4.08,28.88
"2015/10/02 00:00",-4.32,28.88
"2015/10/02 00:00",-4.56,28.88
"2015/10/02 00:00",-4.8,28.88
"2015/10/02 00:00",-5.04,28.88
"2015/10/02 00:00",-5.28,28.88
"2015/10/02 00:00",-5.52,28.88
"2015/10/02 00:00",-5.76,28.88
"2015/10/02 00:00",-6,28.88
"2015/10/02 00:00",-6.24,28.88
"2015/10/02 00:00",-6.48,28.88
"2015/10/02 00:00",-6.72,28.88
"2015/10/02 00:00",-6.96,28.88
"2015/10/02 00:00",-7.2,28.88
"2015/10/02 00:00",-7.44,28.88
"2015/10/02 00:00",-7.68,28.88
"2015/10/02 00:00",-7.92,28.88
"2015/10/02 00:00",-8.16,28.88
"2015/10/02 00:00",-8.4,28.88
"2015/10/02 00:00",-8.64,28.88
"2015/10/02 00:00",-8.88,28.88
"2015/10/02 00:00",-9.12,28.88
"2015/10/02 00:00",-9.36,28.88
"2015/10/02 00:00",-9.6,28.88
"2015/10/02 00:00",-9.84,28.88
"2015/10/02 00:00",-10.08,28.88
"2015/10/02 00:00",-10.32,28.88
"2015/10/02 00:00",-10.56,28.88
"2015/10/02 00:00",-10.8,28.88
"2015/10/02 00:00",-11.04,28.88
"2015/10/02 00:00",-11.28,28.88
"2015/10/02 00:00",-11.52,28.88
"2015/10/02 00:00",-11.76,28.88
"2015/10/02 00:00",-12,28.88
"2015/10/02 12:00",-0,29
"2015/10/02 12:00",-0.24,29
"2015/10/02 12:00",-0.48,29
"2015/10/02 12:00",-0.72,29
"2015/10/02 12:00",-0.96,29
"2015/10/02 12:00",-1.2,29
"2015/10/02 12:00",-1.44,29
"2015/10/02 12:00",-1.68,29
"2015/10/02 12:00",-1.92,29
"2015/10/02 12:00",-2.16,29
"2015/10/02 12:00",-2.4,29
"2015/10/02 12:00",-2.64,29
"2015/10/02 12:00",-2.88,29
"2015/10/02 12:00",-3.12,29
"2015/10/02 12:00",-3.36,29
"2015/10/02 12:00",-3.6,29
"2015/10/02 12:00",-3.84,29
"2015/10/02 12:00",-4.08,29
"2015/10/02 12:00",-4.32,29
"2015/10/02 12:00",-4.56,29
"2015/10/02 12:00",-4.8,29
"2015/10/02 12:00",-5.04,29
"2015/10/02 12:00",-5.28,29
"2015/10/02 12:00",-5.52,29
"2015/10/02 12:00",-5.76,29
"2015/10/02 12:00",-6,29
"2015/10/02 12:00",-6.24,29
"2015/10/02 12:00",-6.48,29
"2015/10/02 12:00",-6.72,29
"2015/10/02 12:00",-6.96,29
"2015/10/02 12:00",-7.2,29
"2015/10/02 12:00",-7.44,29
"2015/10/02 12:00",-7.68,29
"2015/10/02 12:00",-7.92,29
"2015/10/02 12:00",-8.16,29
"2015/10/02 12:00",-8.4,29
"2015/10/02 12:00",-8.64,29
"2015/10/02 12:00",-8.88,29
"2015/10/02 12:00",-9.12,29
"2015/10/02 12:00",-9.36,29
"2015/10/02 12:00",-9.6,29
"2015/10/02 12:00",-9.84,29
"2015/10/02 12:00",-10.08,29
"2015/10/02 12:00",-10.32,29
"2015/10/02 12:00",-10.56,29
"2015/10/02 12:00",-10.8,29
"2015/10/02 12:00",-11.04,29
"2015/10/02 12:00",-11.28,29
"2015/10/02 12:00",-11.52,29
"2015/10/02 12:00",-11.76,29
"2015/10/02 12:00",-12,28.76
"2015/10/03 00:00",-0,28.93
"2015/10/03 00:00",-0.24,28.93
"2015/10/03 00:00",-0.48,28.93
"2015/10/03 00:00",-0.72,28.93
"2015/10/03 00:00",-0.96,28.93
"2015/10/03 00:00",-1.2,28.93
"2015/10/03 00:00",-1.44,28.93
"2015/10/03 00:00",-1.68,28.93
"2015/10/03 00:00",-1.92,28.93
"2015/10/03 00:00",-2.16,28.93
"2015/10/03 00:00",-2.4,28.93
"2015/10/03 00:00",-2.64,28.93
"2015/10/03 00:00",-2.88,28.93
"2015/10/03 00:00",-3.12,28.93
"2015/10/03 00:00",-3.36,28.93
"2015/10/03 00:00",-3.6,28.93
"2015/10/03 00:00",-3.84,28.93
"2015/10/03 00:00",-4.08,28.93
"2015/10/03 00:00",-4.32,28.93
"2015/10/03 00:00",-4.56,28.93
"2015/10/03 00:00",-4.8,28.93
"2015/10/03 00:00",-5.04,28.93
"2015/10/03 00:00",-5.28,28.93
"2015/10/03 00:00",-5.52,28.93
"2015/10/03 00:00",-5.76,28.93
"2015/10/03 00:00",-6,28.93
"2015/10/03 00:00",-6.24,28.93
"2015/10/03 00:00",-6.48,28.93
"2015/10/03 00:00",-6.72,28.93
"2015/10/03 00:00",-6.96,28.93
"2015/10/03 00:00",-7.2,28.93
"2015/10/03 00:00",-7.44,28.93
"2015/10/03 00:00",-7.68,28.93
"2015/10/03 00:00",-7.92,28.93
"2015/10/03 00:00",-8.16,28.93
"2015/10/03 00:00",-8.4,28.93
"2015/10/03 00:00",-8.64,28.93
"2015/10/03 00:00",-8.88,28.93
"2015/10/03 00:00",-9.12,28.93
"2015/10/03 00:00",-9.36,28.93
"2015/10/03 00:00",-9.6,28.93
"2015/10/03 00:00",-9.84,28.93
"2015/10/03 00:00",-10.08,28.93
"2015/10/03 00:00",-10.32,28.93
"2015/10/03 00:00",-10.56,28.93
"2015/10/03 00:00",-10.8,28.93
"2015/10/03 00:00",-11.04,28.93
"2015/10/03 00:00",-11.28,28.93
"2015/10/03 00:00",-11.52,28.93
"2015/10/03 00:00",-11.76,28.93
"2015/10/03 00:00",-12,28.93
"2015/10/03 12:00",-0,29.06
"2015/10/03 12:00",-0.24,29.06
"2015/10/03 12:00",-0.48,29.06
"2015/10/03 12:00",-0.72,29.06
"2015/10/03 12:00",-0.96,29.06
"2015/10/03 12:00",-1.2,29.06
"2015/10/03 12:00",-1.44,29.06
"2015/10/03 12:00",-1.68,29.06
"2015/10/03 12:00",-1.92,29.06
"2015/10/03 12:00",-2.16,29.06
"2015/10/03 12:00",-2.4,29.06
"2015/10/03 12:00",-2.64,29.06
"2015/10/03 12:00",-2.88,29.06
"2015/10/03 12:00",-3.12,29.06
"2015/10/03 12:00",-3.36,29.06
"2015/10/03 12:00",-3.6,29.06
"2015/10/03 12:00",-3.84,29.06
"2015/10/03 12:00",-4.08,29.06
"2015/10/03 12:00",-4.32,29.06
"2015/10/03 12:00",-4.56,29.06
"2015/10/03 12:00",-4.8,29.06
"2015/10/03 12:00",-5.04,29.06
"2015/10/03 12:00",-5.28,29.06
"2015/10/03 12:00",-5.52,29.06
"2015/10/03 12:00",-5.76,29.06
"2015/10/03 12:00",-6,29.06
"2015/10/03 12:00",-6.24,29.06
"2015/10/03 12:00",-6.48,29.06
"2015/10/03 12:00",-6.72,29.06
"2015/10/03 12:00",-6.96,29.06
"2015/10/03 12:00",-7.2,29.06
"2015/10/03 12:00",-7.44,29.06
"2015/10/03 12:00",-7.68,29.06
"2015/10/03 12:00",-7.92,29.06
"2015/10/03 12:00",-8.16,29.06
"2015/10/03 12:00",-8.4,29.06
"2015/10/03 12:00",-8.64,29.06
"2015/10/03 12:00",-8.88,29.06
"2015/10/03 12:00",-9.12,29.06
"2015/10/03 12:00",-9.36,29.06
"2015/10/03 12:00",-9.6,29.06
"2015/10/03 12:00",-9.84,29.06
"2015/10/03 12:00",-10.08,29.06
"2015/10/03 12:00",-10.32,29.06
"2015/10/03 12:00",-10.56,29.06
"2015/10/03 12:00",-10.8,29.06
"2015/10/03 12:00",-11.04,29.06
"2015/10/03 12:00",-11.28,29.06
"2015/10/03 12:00",-11.52,29.06
"2015/10/03 12:00",-11.76,29.06
"2015/10/03 12:00",-12,28.83
"2015/10/04 00:00",-0,28.99
"2015/10/04 00:00",-0.24,28.99
"2015/10/04 00:00",-0.48,28.99
"2015/10/04 00:00",-0.72,28.99
"2015/10/04 00:00",-0.96,28.99
"2015/10/04 00:00",-1.2,28.99
"2015/10/04 00:00",-1.44,28.99
"2015/10/04 00:00",-1.68,28.99
"2015/10/04 00:00",-1.92,28.99
"2015/10/04 00:00",-2.16,28.99
"2015/10/04 00:00",-2.4,28.99
"2015/10/04 00:00",-2.64,28.99
"2015/10/04 00:00",-2.88,28.99
"2015/10/04 00:00",-3.12,28.99
"2015/10/04 00:00",-3.36,28.99
"2015/10/04 00:00",-3.6,28.99
"2015/10/04 00:00",-3.84,28.99
"2015/10/04 00:00",-4.08,28.99
"2015/10/04 00:00",-4.32,28.99
"2015/10/04 00:00",-4.56,28.99
"2015/10/04 00:00",-4.8,28.99
"2015/10/04 00:00",-5.04,28.99
"2015/10/04 00:00",-5.28,28.99
"2015/10/04 00:00",-5.52,28.99
"2015/10/04 00:00",-5.76,28.99
"2015/10/04 00:00",-6,28.99
"2015/10/04 00:00",-6.24,28.99
"2015/10/04 00:00",-6.48,28.99
"2015/10/04 00:00",-6.72,28.99
"2015/10/04 00:00",-6.96,28.99
"2015/10/04 00:00",-7.2,28.99
"2015/10/04 00:00",-7.44,28.99
"2015/10/04 00:00",-7.68,28.99
"2015/10/04 00:00",-7.92,28.99
"2015/10/04 00:00",-8.16,28.99
"2015/10/04 00:00",-8.4,28.99
"2015/10/04 00:00",-8.64,28.99
"2015/10/04 00:00",-8.88,28.99
"2015/10/04 00:00",-9.12,28.99
"2015/10/04 00:00",-9.36,28.99
"2015/10/04 00:00",-9.6,28.99
"2015/10/04 00:00",-9.84,28.99
"2015/10/04 00:00",-10.08,28.99
"2015/10/04 00:00",-10.32,28.99
"2015/10/04 00:00",-10.56,28.99
"2015/10/04 00:00",-10.8,28.99
"2015/10/04 00:00",-11.04,28.99
"2015/10/04 00:00",-11.28,28.99
"2015/10/04 00:00",-11.52,28.99
"2015/10/04 00:00",-11.76,28.99
"2015/10/04 00:00",-12,28.99
"2015/10/04 12:00",-0,29.09
"2015/10/04 12:00",-0.24,29.09
"2015/10/04 12:00",-0.48,29.09
"2015/10/04 12:00",-0.72,29.09
"2015/10/04 12:00",-0.96,29.09
"2015/10/04 12:00",-1.2,29.09
"2015/10/04 12:00",-1.44,29.09
"2015/10/04 12:00",-1.68,29.09
"2015/10/04 12:00",-1.92,29.09
"2015/10/04 12:00",-2.16,29.09
"2015/10/04 12:00",-2.4,29.09
"2015/10/04 12:00",-2.64,29.09
"2015/10/04 12:00",-2.88,29.09
"2015/10/04 12:00",-3.12,29.09
"2015/10/04 12:00",-3.36,29.09
"2015/10/04 12:00",-3.6,29.09
"2015/10/04 12:00",-3.84,29.09
"2015/10/04 12:00",-4.08,29.09
"2015/10/04 12:00",-4.32,29.09
"2015/10/04 12:00",-4.56,29.09
"2015/10/04 12:00",-4.8,29.09
"2015/10/04 12:00",-5.04,29.09
"2015/10/04 12:00",-5.28,29.09
"2015/10/04 12:00",-5.52,29.09
"2015/10/04 12:00",-5.76,29.09
"2015/10/04 12:00",-6,29.09
"2015/10/04 12:00",-6.24,29.09
"2015/10/04 12:00",-6.48,29.09
"2015/10/04 12:00",-6.72,29.09
"2015/10/04 12:00",-6.96,29.09
"2015/10/04 12:00",-7.2,29.09
"2015/10/04 12:00",-7.44,29.09
"2015/10/04 12:00",-7.68,29.09
"2015/10/04 12:00",-7.92,29.09
"2015/10/04 12:00",-8.16,29.09
"2015/10/04 12:00",-8.4,29.09
"2015/10/04 12:00",-8.64,29.09
"2015/10/04 12:00",-8.88,29.09
"2015/10/04 12:00",-9.12,29.09
"2015/10/04 12:00",-9.36,29.09
"2015/10/04 12:00",-9.6,29.09
"2015/10/04 12:00",-9.84,29.09
"2015/10/04 12:00",-10.08,29.09
"2015/10/04 12:00",-10.32,29.09
"2015/10/04 12:00",-10.56,29.09
"2015/10/04 12:00",-10.8,29.09
"2015/10/04 12:00",-11.04,29.09
"2015/10/04 12:00",-11.28,29.09
"2015/10/04 12:00",-11.52,29.09
"2015/10/04 12:00",-11.76,29.09
"2015/10/04 12:00",-12,28.88
"2015/10/05 00:00",-0,29.02
"2015/10/05 00:00",-0.24,29.02
"2015/10/05 00:00",-0.48,29.02
"2015/10/05 00:00",-0.72,29.02
"2015/10/05 00:00",-0.96,29.02
"2015/10/05 00:00",-1.2,29.02
"2015/10/05 00:00",-1.44,29.02
"2015/10/05 00:00",-1.68,29.02
"2015/10/05 00:00",-1.92,29.02
"2015/10/05 00:00",-2.16,29.02
"2015/10/05 00:00",-2.4,29.02
"2015/10/05 00:00",-2.64,29.02
"2015/10/05 00:00",-2.88,29.02
"2015/10/05 00:00",-3.12,29.02
"2015/10/05 00:00",-3.36,29.02
"2015/10/05 00:00",-3.6,29.02
"2015/10/05 00:00",-3.84,29.02
"2015/10/05 00:00",-4.08,29.02
"2015/10/05 00:00",-4.32,29.02
"2015/10/05 00:00",-4.56,29.02
"2015/10/05 00:00",-4.8,29.02
"2015/10/05 00:00",-5.04,29.02
"2015/10/05 00:00",-5.28,29.02
"2015/10/05 00:00",-5.52,29.02
"2015/10/05 00:00",-5.76,29.02
"2015/10/05 00:00",-6,29.02
"2015/10/05 00:00",-6.24,29.02
"2015/10/05 00:00",-6.48,29.02
"2015/10/05 00:00",-6.72,29.02
"2015/10/05 00:00",-6.96,29.02
"2015/10/05 00:00",-7.2,29.02
"2015/10/05 00:00",-7.44,29.02
"2015/10/05 00:00",-7.68,29.02
"2015/10/05 00:00",-7.92,29.02
"2015/10/05 00:00",-8.16,29.02
"2015/10/05 00:00",-8.4,29.02
"2015/10/05 00:00",-8.64,29.02
"2015/10/05 00:00",-8.88,29.02
"2015/10/05 00:00",-9.12,29.02
"2015/10/05 00:00",-9.36,29.02
"2015/10/05 00:00",-9.6,29.02
"2015/10/05 00:00",-9.84,29.02
"2015/10/05 00:00",-10.08,29.02
"2015/10/05 00:00",-10.32,29.02
"2015/10/05 00:00",-10.56,29.02
"2015/10/05 00:00",-10.8,29.02
"2015/10/05 00:00",-11.04,29.02
"2015/10/05 00:00",-11.28,29.02
"2015/10/05 00:00",-11.52,29.02
"2015/10/05 00:00",-11.76,29.02
"2015/10/05 00:00",-12,29.02
"2015/10/05 12:00",-0,29.15
"2015/10/05 12:00",-0.24,29.15
"2015/10/05 12:00",-0.48,29.15
"2015/10/05 12:00",-0.72,29.15
"2015/10/05 12:00",-0.96,29.15
"2015/10/05 12:00",-1.2,29.15
"2015/10/05 12:00",-1.44,29.15
"2015/10/05 12:00",-1.68,29.15
"2015/10/05 12:00",-1.92,29.15
"2015/10/05 12:00",-2.16,29.15
"2015/10/05 12:00",-2.4,29.15
"2015/10/05 12:00",-2.64,29.15
"2015/10/05 12:00",-2.88,29.15
"2015/10/05 12:00",-3.12,29.15
"2015/10/05 12:00",-3.36,29.15
"2015/10/05 12:00",-3.6,29.15
"2015/10/05 12:00",-3.84,29.15
"2015/10/05 12:00",-4.08,29.15
"2015/10/05 12:00",-4.32,29.15
"2015/10/05 12:00",-4.56,29.15
"2015/10/05 12:00",-4.8,29.15
"2015/10/05 12:00",-5.04,29.15
"2015/10/05 12:00",-5.28,29.15
"2015/10/05 12:00",-5.52,29.15
"2015/10/05 12:00",-5.76,29.15
"2015/10/05 12:00",-6,29.15
"2015/10/05 12:00",-6.24,29.15
"2015/10/05 12:00",-6.48,29.15
"2015/10/05 12:00",-6.72,29.15
"2015/10/05 12:00",-6.96,29.15
"2015/10/05 12:00",-7.2,29.15
"2015/10/05 12:00",-7.44,29.15
"2015/10/05 12:00",-7.68,29.15
"2015/10/05 12:00",-7.92,29.15
"2015/10/05 12:00",-8.16,29.15
"2015/10/05 12:00",-8.4,29.15
"2015/10/05 12:00",-8.64,29.15
"2015/10/05 12:00",-8.88,29.15
"2015/10/05 12:00",-9.12,29.15
"2015/10/05 12:00",-9.36,29.15
"2015/10/05 12:00",-9.6,29.15
"2015/10/05 12:00",-9.84,29.15
"2015/10/05 12:00",-10.08,29.15
"2015/10/05 12:00",-10.32,29.15
"2015/10/05 12:00",-10.56,29.15
"2015/10/05 12:00",-10.8,29.15
"2015/10/05 12:00",-11.04,29.15
"2015/10/05 12:00",-11.28,29.15
"2015/10/05 12:00",-11.52,29.15
"2015/10/05 12:00",-11.76,29.15
"2015/10/05 12:00",-12,28.92
"2015/10/06 00:00",-0,29.1
"2015/10/06 00:00",-0.24,29.1
"2015/10/06 00:00",-0.48,29.1
"2015/10/06 00:00",-0.72,29.1
"2015/10/06 00:00",-0.96,29.1
"2015/10/06 00:00",-1.2,29.1
"2015/10/06 00:00",-1.44,29.1
"2015/10/06 00:00",-1.68,29.1
"2015/10/06 00:00",-1.92,29.1
"2015/10/06 00:00",-2.16,29.1
"2015/10/06 00:00",-2.4,29.1
"2015/10/06 00:00",-2.64,29.1
"2015/10/06 00:00",-2.88,29.1
"2015/10/06 00:00",-3.12,29.1
"2015/10/06 00:00",-3.36,29.1
"2015/10/06 00:00",-3.6,29.1
"2015/10/06 00:00",-3.84,29.1
"2015/10/06 00:00",-4.08,29.1
"2015/10/06 00:00",-4.32,29.1
"2015/10/06 00:00",-4.56,29.1
"2015/10/06 00:00",-4.8,29.1
"2015/10/06 00:00",-5.04,29.1
"2015/10/06 00:00",-5.28,29.1
"2015/10/06 00:00",-5.52,29.1
"2015/10/06 00:00",-5.76,29.1
"2015/10/06 00:00",-6,29.1
"2015/10/06 00:00",-6.24,29.1
"2015/10/06 00:00",-6.48,29.1
"2015/10/06 00:00",-6.72,29.1
"2015/10/06 00:00",-6.96,29.1
"2015/10/06 00:00",-7.2,29.1
"2015/10/06 00:00",-7.44,29.1
"2015/10/06 00:00",-7.68,29.1
"2015/10/06 00:00",-7.92,29.1
"2015/10/06 00:00",-8.16,29.1
"2015/10/06 00:00",-8.4,29.1
"2015/10/06 00:00",-8.64,29.1
"2015/10/06 00:00",-8.88,29.1
"2015/10/06 00:00",-9.12,29.1
"2015/10/06 00:00",-9.36,29.1
"2015/10/06 00:00",-9.6,29.1
"2015/10/06 00:00",-9.84,29.1
"2015/10/06 00:00",-10.08,29.1
"2015/10/06 00:00",-10.32,29.1
"2015/10/06 00:00",-10.56,29.1
"2015/10/06 00:00",-10.8,29.1
"2015/10/06 00:00",-11.04,29.1
"2015/10/06 00:00",-11.28,29.1
"2015/10/06 00:00",-11.52,29.1
"2015/10/06 00:00",-11.76,29.1
"2015/10/06 00:00",-12,29.1
"2015/10/06 12:00",-0,29.19
"2015/10/06 12:00",-0.24,29.19
"2015/10/06 12:00",-0.48,29.19
"2015/10/06 12:00",-0.72,29.19
"2015/10/06 12:00",-0.96,29.19
"2015/10/06 12:00",-1.2,29.19
"2015/10/06 12:00",-1.44,29.19
"2015/10/06 12:00",-1.68,29.19
"2015/10/06 12:00",-1.92,29.19
"2015/10/06 12:00",-2.16,29.19
"2015/10/06 12:00",-2.4,29.19
"2015/10/06 12:00",-2.64,29.19
"2015/10/06 12:00",-2.88,29.19
"2015/10/06 12:00",-3.12,29.19
"2015/10/06 12:00",-3.36,29.19
"2015/10/06 12:00",-3.6,29.19
"2015/10/06 12:00",-3.84,29.19
"2015/10/06 12:00",-4.08,29.19
"2015/10/06 12:00",-4.32,29.19
"2015/10/06 12:00",-4.56,29.19
"2015/10/06 12:00",-4.8,29.19
"2015/10/06 12:00",-5.04,29.19
"2015/10/06 12:00",-5.28,29.19
"2015/10/06 12:00",-5.52,29.19
"2015/10/06 12:00",-5.76,29.19
"2015/10/06 12:00",-6,29.19
"2015/10/06 12:00",-6.24,29.19
"2015/10/06 12:00",-6.48,29.19
"2015/10/06 12:00",-6.72,29.19
"2015/10/06 12:00",-6.96,29.19
"2015/10/06 12:00",-7.2,29.19
"2015/10/06 12:00",-7.44,29.19
"2015/10/06 12:00",-7.68,29.19
"2015/10/06 12:00",-7.92,29.19
"2015/10/06 12:00",-8.16,29.19
"2015/10/06 12:00",-8.4,29.19
"2015/10/06 12:00",-8.64,29.19
"2015/10/06 12:00",-8.88,29.19
"2015/10/06 12:00",-9.12,29.19
"2015/10/06 12:00",-9.36,29.19
"2015/10/06 12:00",-9.6,29.19
"2015/10/06 12:00",-9.84,29.19
"2015/10/06 12:00",-10.08,29.19
"2015/10/06 12:00",-10.32,29.19
"2015/10/06 12:00",-10.56,29.19
"2015/10/06 12:00",-10.8,29.19
"2015/10/06 12:00",-11.04,29.19
"2015/10/06 12:00",-11.28,29.19
"2015/10/06 12:00",-11.52,29.19
"2015/10/06 12:00",-11.76,29.19
"2015/10/06 12:00",-12,28.99
"2015/10/07 00:00",-0,29.11
"2015/10/07 00:00",-0.24,29.11
"2015/10/07 00:00",-0.48,29.11
"2015/10/07 00:00",-0.72,29.11
"2015/10/07 00:00",-0.96,29.11
"2015/10/07 00:00",-1.2,29.11
"2015/10/07 00:00",-1.44,29.11
"2015/10/07 00:00",-1.68,29.11
"2015/10/07 00:00",-1.92,29.11
"2015/10/07 00:00",-2.16,29.11
"2015/10/07 00:00",-2.4,29.11
"2015/10/07 00:00",-2.64,29.11
"2015/10/07 00:00",-2.88,29.11
"2015/10/07 00:00",-3.12,29.11
"2015/10/07 00:00",-3.36,29.11
"2015/10/07 00:00",-3.6,29.11
"2015/10/07 00:00",-3.84,29.11
"2015/10/07 00:00",-4.08,29.11
"2015/10/07 00:00",-4.32,29.11
"2015/10/07 00:00",-4.56,29.11
"2015/10/07 00:00",-4.8,29.11
"2015/10/07 00:00",-5.04,29.11
"2015/10/07 00:00",-5.28,29.11
"2015/10/07 00:00",-5.52,29.11
"2015/10/07 00:00",-5.76,29.11
"2015/10/07 00:00",-6,29.11
"2015/10/07 00:00",-6.24,29.11
"2015/10/07 00:00",-6.48,29.11
"2015/10/07 00:00",-6.72,29.11
"2015/10/07 00:00",-6.96,29.11
"2015/10/07 00:00",-7.2,29.11
"2015/10/07 00:00",-7.44,29.11
"2015/10/07 00:00",-7.68,29.11
"2015/10/07 00:00",-7.92,29.11
"2015/10/07 00:00",-8.16,29.11
"2015/10/07 00:00",-8.4,29.11
"2015/10/07 00:00",-8.64,29.11
"2015/10/07 00:00",-8.88,29.11
"2015/10/07 00:00",-9.12,29.11
"2015/10/07 00:00",-9.36,29.11
"2015/10/07 00:00",-9.6,29.11
"2015/10/07 00:00",-9.84,29.11
"2015/10/07 00:00",-10.08,29.11
"2015/10/07 00:00",-10.32,29.11
"2015/10/07 00:00",-10.56,29.11
"2015/10/07 00:00",-10.8,29.11
"2015/10/07 00:00",-11.04,29.11
"2015/10/07 00:00",-11.28,29.11
"2015/10/07 00:00",-11.52,29.11
"2015/10/07 00:00",-11.76,29.11
"2015/10/07 00:00",-12,29.11
"2015/10/07 12:00",-0,29.08
"2015/10/07 12:00",-0.24,29.08
"2015/10/07 12:00",-0.48,29.08
"2015/10/07 12:00",-0.72,29.08
"2015/10/07 12:00",-0.96,29.08
"2015/10/07 12:00",-1.2,29.08
"2015/10/07 12:00",-1.44,29.08
"2015/10/07 12:00",-1.68,29.08
"2015/10/07 12:00",-1.92,29.08
"2015/10/07 12:00",-2.16,29.08
"2015/10/07 12:00",-2.4,29.08
